종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"067390","아스트","KOSDAQ","운송장비·부품","4000","-40","-0.99","102851540000"
"159010","아스플로","KOSDAQ","기계·장비","7290","170","2.39","97210247310"
"127710","아시아경제","KOSDAQ","디지털컨텐츠","1550","35","2.31","54101327100"
"154030","아시아종묘","KOSDAQ","농업, 임업 및 어업","3325","-10","-0.30","36976789675"
"227610","아우딘퓨쳐스","KOSDAQ","화학","2195","-40","-1.79","51799076260"
"143160","아이디스","KOSDAQ","통신장비","19750","-300","-1.50","211648702500"
"054800","아이디스홀딩스","KOSDAQ","기타서비스","12200","800","7.02","126242623200"
"332370","아이디피","KOSDAQ","정보기기","3810","-75","-1.93","50572896060"
"339950","아이비김영","KOSDAQ","기타서비스","1825","0","0.00","82027645375"
"099190","아이센스","KOSDAQ","의료·정밀기기","32250","350","1.10","443558050500"
"289010","아이스크림에듀","KOSDAQ","출판·매체복제","3905","25","0.64","50234064485"
"214430","아이쓰리시스템","KOSDAQ","일반전기전자","16500","100","0.61","117261540000"
"040910","아이씨디","KOSDAQ","반도체","7500","-190","-2.47","135490597500"
"368600","아이씨에이치","KOSDAQ","기타제조","20900","1750","9.14","118393379500"
"052860","아이앤씨","KOSDAQ","반도체","2505","5","0.20","44746449270"
"069920","아이에스이커머스","KOSDAQ","유통","6580","0","0.00","169937461960"
"038880","아이에이","KOSDAQ","반도체","703","6","0.86","207222712450"
"307180","아이엘사이언스","KOSDAQ","일반전기전자","3055","-120","-3.78","71954353900"
"101390","아이엠","KOSDAQ","IT부품","5980","10","0.17","48458750600"
"078860","아이오케이","KOSDAQ","오락·문화","484","1","0.21","46525212448"
"090150","아이윈","KOSDAQ","운송장비·부품","1475","-15","-1.01","61044827900"
"123010","아이윈플러스","KOSDAQ","반도체","595","-18","-2.94","91556785845"
"031310","아이즈비전","KOSDAQ","통신장비","2405","-20","-0.82","39537954690"
"185490","아이진","KOSDAQ","기타서비스","6710","10","0.15","144119661400"
"059100","아이컴포넌트","KOSDAQ","IT부품","6190","-70","-1.12","43768623400"
"262840","아이퀘스트","KOSDAQ","소프트웨어","6630","10","0.15","65371800000"
"175250","아이큐어","KOSDAQ","제약","5420","-80","-1.45","102988980940"
"052460","아이크래프트","KOSDAQ","컴퓨터서비스","2430","-45","-1.82","35497284480"
"119830","아이텍","KOSDAQ","반도체","6200","-80","-1.27","120673904600"
"052770","아이톡시","KOSDAQ","유통","2085","0","0.00","41353750305"
"124500","아이티센","KOSDAQ","컴퓨터서비스","3530","-85","-2.35","70272885490"
"372800","아이티아이즈","KOSDAQ","소프트웨어","7790","-160","-2.01","46560752100"
"084850","아이티엠반도체","KOSDAQ","반도체","30050","100","0.33","681471916700"
"114840","아이패밀리에스씨","KOSDAQ","화학","10350","-400","-3.72","87991021800"
"027360","아주IB투자","KOSDAQ","금융","2300","20","0.88","277892798800"
"032080","아즈텍WB","KOSDAQ","섬유·의류","1820","35","1.96","39113672780"
"013310","아진산업","KOSDAQ","운송장비·부품","2595","-30","-1.14","100703080290"
"059120","아진엑스텍","KOSDAQ","반도체","9080","-110","-1.20","88517251680"
"158430","아톤","KOSDAQ","소프트웨어","26750","-750","-2.73","116458184750"
"067160","아프리카TV","KOSDAQ","소프트웨어","63600","100","0.16","731067181200"
"001540","안국약품","KOSDAQ","제약","7390","30","0.41","96383483800"
"053800","안랩","KOSDAQ","소프트웨어","61600","-500","-0.81","616853468000"
"065660","안트로젠","KOSDAQ","유통","14400","-250","-1.71","140131771200"
"297570","알로이스","KOSDAQ","통신장비","1365","15","1.11","47257962570"
"260660","알리코제약","KOSDAQ","제약","5240","90","1.75","80313590040"
"361570","알비더블유","KOSDAQ","오락·문화","15000","200","1.35","144272895000"
"131370","알서포트","KOSDAQ","디지털컨텐츠","3980","-45","-1.12","212002990340"
"140670","알에스오토메이션","KOSDAQ","IT부품","11750","-150","-1.26","109311895000"
"096610","알에프세미","KOSDAQ","반도체","2715","-125","-4.40","29522399580"
"061040","알에프텍","KOSDAQ","통신장비","4280","-55","-1.27","137342028520"
"148250","알엔투테크놀로지","KOSDAQ","정보기기","8140","-160","-1.93","62242420460"
"347860","알체라","KOSDAQ","소프트웨어","9670","-130","-1.33","134905628480"
"196170","알테오젠","KOSDAQ","기타서비스","45350","-3850","-7.83","1947042614750"
"123750","알톤스포츠","KOSDAQ","운송장비·부품","3100","-20","-0.64","39513520700"
"085810","알티캐스트","KOSDAQ","소프트웨어","1470","-20","-1.34","43638080430"
"117670","알파홀딩스","KOSDAQ","반도체","1145","-5","-0.43","30820692075"
"314140","알피바이오","KOSDAQ","제약","15750","-2550","-13.93","123227086500"
"291650","압타머사이언스","KOSDAQ","기타서비스","8000","320","4.17","67921008000"
"293780","압타바이오","KOSDAQ","기타서비스","13300","50","0.38","296574917800"
"196300","애니젠","KOSDAQ","제약","8260","60","0.73","46277112560"
"310200","애니플러스","KOSDAQ","오락·문화","2420","-10","-0.41","84068133160"
"179530","애드바이오텍","KOSDAQ","제약","3385","-180","-5.05","30940402940"
"900100","애머릿지","KOSDAQ","유통","2960","345","13.19","95186105280"
"205500","액션스퀘어","KOSDAQ","디지털컨텐츠","3910","20","0.51","179969268860"
"052790","액토즈소프트","KOSDAQ","디지털컨텐츠","6890","10","0.15","78068095820"
"290740","액트로","KOSDAQ","IT부품","5660","40","0.71","56967962260"
"238090","앤디포스","KOSDAQ","비금속","4985","5","0.10","119536825455"
"092600","앤씨앤","KOSDAQ","반도체","1835","-85","-4.43","46028253695"
"129890","앱코","KOSDAQ","정보기기","10050","-100","-0.99","101793254100"
"174900","앱클론","KOSDAQ","제약","14800","-2100","-12.43","226707421200"
"255440","야스","KOSDAQ","IT부품","6340","-160","-2.46","82787720000"
"030960","양지사","KOSDAQ","출판·매체복제","33750","3900","13.07","539325000000"
"102120","어보브반도체","KOSDAQ","반도체","9860","190","1.96","175318224580"
"263540","어스앤에어로스페이스","KOSDAQ","운송장비·부품","10900","0","0.00","84297842300"
"238120","얼라인드","KOSDAQ","의료·정밀기기","8100","40","0.50","58234528800"
"019990","에너토크","KOSDAQ","기계·장비","8220","70","0.86","80195043360"
"270660","에브리봇","KOSDAQ","일반전기전자","14200","-550","-3.73","173117056400"
"038680","에스넷","KOSDAQ","컴퓨터서비스","4485","-45","-0.99","72411056055"
"217480","에스디생명공학","KOSDAQ","화학","2945","225","8.27","66012369370"
"121890","에스디시스템","KOSDAQ","정보기기","739","0","0.00","8238120740"
"097780","에스맥","KOSDAQ","운송장비·부품","2280","195","9.35","129285234000"
"042110","에스씨디","KOSDAQ","일반전기전자","1535","-5","-0.32","74185880740"
"298060","에스씨엠생명과학","KOSDAQ","제약","6690","360","5.69","81086613300"
"065420","에스아이리소스","KOSDAQ","광업","667","-28","-4.03","45406816062"
"103230","에스앤더블류","KOSDAQ","기계·장비","2505","0","0.00","18036000000"
"260970","에스앤디","KOSDAQ","음식료·담배","17550","50","0.29","71242821000"
"101490","에스앤에스텍","KOSDAQ","반도체","21200","300","1.44","454770676400"
"095910","에스에너지","KOSDAQ","IT부품","4365","0","0.00","85137155595"
"275630","에스에스알","KOSDAQ","소프트웨어","6620","20","0.30","39839087180"
"031330","에스에이엠티","KOSDAQ","유통","2640","-40","-1.49","263986976880"
"060540","에스에이티","KOSDAQ","통신장비","1990","15","0.76","52005278940"
"351320","에스에이티이엔지","KOSDAQ","IT부품","2870","-5","-0.17","63185592820"
"056190","에스에프에이","KOSDAQ","기계·장비","38000","-1050","-2.69","1364532880000"
"080000","에스엔유","KOSDAQ","기계·장비","2250","100","4.65","77226457500"
"214310","에스엘바이오닉스","KOSDAQ","반도체","621","8","1.31","41243184045"
"041510","에스엠","KOSDAQ","오락·문화","70800","600","0.85","1684657750800"
"007820","에스엠코어","KOSDAQ","기계·장비","5800","0","0.00","116196886800"
"109610","에스와이","KOSDAQ","금속","2890","50","1.76","141342386000"
"306040","에스제이그룹","KOSDAQ","섬유·의류","17600","-200","-1.12","173638572800"
"408920","에스케이증권7호스팩","KOSDAQ","금융","2185","0","0.00","7909700000"
"096630","에스코넥","KOSDAQ","IT부품","868","-35","-3.88","57531007884"
"069510","에스텍","KOSDAQ","일반전기전자","7150","-360","-4.79","78006500000"
"041910","에스텍파마","KOSDAQ","제약","6990","180","2.64","83168858370"
"234300","에스트래픽","KOSDAQ","소프트웨어","3185","20","0.63","83236573420"
"039440","에스티아이","KOSDAQ","반도체","12500","300","2.46","197875000000"
"098660","에스티오","KOSDAQ","섬유·의류","2590","165","6.80","32377527840"
"052020","에스티큐브","KOSDAQ","IT부품","24100","450","1.90","1031246663800"
"237690","에스티팜","KOSDAQ","제약","82500","100","0.12","1551723937500"
"050760","에스폴리텍","KOSDAQ","화학","2425","-10","-0.41","39611594150"
"288620","에스퓨얼셀","KOSDAQ","일반전기전자","18250","-100","-0.54","125456267000"
"317830","에스피시스템스","KOSDAQ","기계·장비","8170","-390","-4.56","71560637840"
"058610","에스피지","KOSDAQ","IT부품","17300","-200","-1.14","383668328000"
"043340","에쎈테크","KOSDAQ","기계·장비","811","-20","-2.41","58392000000"
"187660","에이디엠코리아","KOSDAQ","기타서비스","2130","-75","-3.40","46511212500"
"054630","에이디칩스","KOSDAQ","기타제조","251","-5","-1.95","20007074711"
"200710","에이디테크놀로지","KOSDAQ","반도체","13350","-1150","-7.93","178013265450"
"096690","에이루트","KOSDAQ","정보기기","505","-9","-1.75","81296893740"
"298380","에이비엘바이오","KOSDAQ","제약","20600","-200","-0.96","981755088400"
"203400","에이비온","KOSDAQ","기타서비스","8140","-120","-1.45","153400229180"
"195990","에이비프로바이오","KOSDAQ","기계·장비","657","-10","-1.50","179814146697"
"003800","에이스침대","KOSDAQ","기타제조","34100","100","0.29","378169000000"
"088800","에이스테크","KOSDAQ","통신장비","5320","-60","-1.12","239006708360"
"241840","에이스토리","KOSDAQ","오락·문화","20300","950","4.91","193661878200"
"312610","에이에프더블류","KOSDAQ","일반전기전자","4650","5","0.11","94194529200"
"072990","에이치시티","KOSDAQ","기타서비스","8080","100","1.25","57137865440"
"227100","에이치앤비디자인","KOSDAQ","일반전기전자","4950","145","3.02","54513963900"
"239610","에이치엘사이언스","KOSDAQ","음식료·담배","21550","1250","6.16","116200078250"
"353070","에이치엠씨제4호스팩","KOSDAQ","금융","2070","-10","-0.48","8921700000"
"353060","에이치엠씨제5호스팩","KOSDAQ","금융","2075","-15","-0.72","10613625000"
"148930","에이치와이티씨","KOSDAQ","IT부품","12150","150","1.25","122419912950"
"044780","에이치케이","KOSDAQ","기계·장비","1770","35","2.02","32755242990"
"357230","에이치피오","KOSDAQ","음식료·담배","7310","-40","-0.54","145747949600"
"071670","에이테크솔루션","KOSDAQ","기계·장비","9000","120","1.35","90000000000"
"045660","에이텍","KOSDAQ","정보기기","9890","160","1.64","81691400000"
"224110","에이텍티앤","KOSDAQ","정보기기","11700","-100","-0.85","62478000000"
"230980","에이트원","KOSDAQ","출판·매체복제","1070","40","3.88","67575378130"
"021080","에이티넘인베스트","KOSDAQ","금융","2715","-10","-0.37","130320000000"
"089530","에이티세미콘","KOSDAQ","반도체","1315","-45","-3.31","75153697815"
"200470","에이팩트","KOSDAQ","반도체","4385","195","4.65","81018088765"
"262260","에이프로","KOSDAQ","일반전기전자","16700","350","2.14","240479916500"
"109960","에이프로젠 H&G","KOSDAQ","유통","370","0","0.00","66117230290"
"397030","에이프릴바이오","KOSDAQ","기타서비스","12350","0","0.00","130348383750"
"089970","에이피티씨","KOSDAQ","기계·장비","12800","0","0.00","306951616000"
"230240","에치에프알","KOSDAQ","통신장비","28800","-250","-0.86","388483948800"
"230360","에코마케팅","KOSDAQ","기타서비스","12750","-100","-0.78","411799869750"
"038870","에코바이오","KOSDAQ","기타서비스","4895","-35","-0.71","57781005865"
"128540","에코캡","KOSDAQ","운송장비·부품","4685","-105","-2.19","125044805100"
"086520","에코프로","KOSDAQ","금융","115700","900","0.78","2898459012800"
"247540","에코프로비엠","KOSDAQ","일반전기전자","88100","-2700","-2.97","8616298406400"
"383310","에코프로에이치엔","KOSDAQ","화학","50800","200","0.40","777490545600"
"038110","에코플라스틱","KOSDAQ","운송장비·부품","3200","-190","-5.60","109341984000"
"073540","에프알텍","KOSDAQ","통신장비","2860","-80","-2.72","32604000000"
"064850","에프앤가이드","KOSDAQ","기타서비스","6150","-70","-1.13","74292000000"
"064090","에프앤리퍼블릭","KOSDAQ","유통","5180","245","4.96","56925138620"
"036810","에프에스티","KOSDAQ","반도체","10900","-250","-2.24","237149000100"
"173940","에프엔씨엔터","KOSDAQ","오락·문화","4590","-10","-0.22","69806542230"
"083500","에프엔에스테크","KOSDAQ","기계·장비","6930","140","2.06","58840703460"
"054940","엑사이엔씨","KOSDAQ","건설","1140","25","2.24","37817844720"
"950130","엑세스바이오","KOSDAQ","제약","11300","250","2.26","410365455100"
"205100","엑셈","KOSDAQ","소프트웨어","3475","10","0.29","126428398675"
"070300","엑스큐어","KOSDAQ","소프트웨어","3485","-15","-0.43","25670767890"
"092870","엑시콘","KOSDAQ","반도체","8580","280","3.37","89885169660"
"317870","엔바이오니아","KOSDAQ","기타제조","7520","-10","-0.13","59221135520"
"067570","엔브이에이치코리아","KOSDAQ","운송장비·부품","3390","-90","-2.59","111275773680"
"236810","엔비티","KOSDAQ","기타서비스","4330","-455","-9.51","73503594580"
"333620","엔시스","KOSDAQ","일반전기전자","11950","-350","-2.85","126148310800"
"101400","엔시트론","KOSDAQ","반도체","595","0","0.00","28086366910"
"217820","엔에스","KOSDAQ","기계·장비","6560","40","0.61","75526834720"
"031860","엔에스엔","KOSDAQ","유통","1050","0","0.00","88873697850"
"391060","엔에이치스팩20호","KOSDAQ","금융","2065","-10","-0.48","52657500000"
"396770","엔에이치스팩22호","KOSDAQ","금융","2190","0","0.00","14103600000"
"422040","엔에이치스팩23호","KOSDAQ","금융","2130","0","0.00","15250800000"
"265740","엔에프씨","KOSDAQ","화학","8150","-50","-0.61","72794170000"
"354200","엔젠바이오","KOSDAQ","기타서비스","8520","1960","29.88","106524810240"
"208860","엔지스테크널러지","KOSDAQ","소프트웨어","2205","0","0.00","25233717915"
"183490","엔지켐생명과학","KOSDAQ","제약","2155","105","5.12","181640808090"
"182400","엔케이맥스","KOSDAQ","제약","12700","-450","-3.42","505237483300"
"348370","엔켐","KOSDAQ","화학","66800","-500","-0.74","1024743329200"
"069410","엔텔스","KOSDAQ","소프트웨어","4640","-5","-0.11","47535983360"
"227950","엔투텍","KOSDAQ","기계·장비","810","-1","-0.12","74172975750"
"291230","엔피","KOSDAQ","기타서비스","5010","-10","-0.20","206968415610"
"198080","엔피디","KOSDAQ","IT부품","2015","-25","-1.23","43393397775"
"048830","엔피케이","KOSDAQ","화학","1810","30","1.69","33890300630"
"096870","엘디티","KOSDAQ","반도체","3525","70","2.03","23541360000"
"376190","엘비루셈","KOSDAQ","반도체","6800","-170","-2.44","167280000000"
"061970","엘비세미콘","KOSDAQ","반도체","7100","-90","-1.25","310870603200"
"138690","엘아이에스","KOSDAQ","반도체","982","0","0.00","22849431320"
"290650","엘앤씨바이오","KOSDAQ","제약","23950","-150","-0.62","543303139450"
"066970","엘앤에프","KOSDAQ","IT부품","177700","-5100","-2.79","6384692763200"
"156100","엘앤케이바이오","KOSDAQ","의료·정밀기기","9700","-200","-2.02","130034892300"
"073110","엘엠에스","KOSDAQ","IT부품","6760","-60","-0.88","60135303800"
"083310","엘오티베큠","KOSDAQ","반도체","8650","-50","-0.57","154056785450"
"037950","엘컴텍","KOSDAQ","IT부품","876","-2","-0.23","73976026644"
"170920","엘티씨","KOSDAQ","반도체","9610","-150","-1.54","77502391650"
"058630","엠게임","KOSDAQ","디지털컨텐츠","5860","40","0.69","114527119220"
"058970","엠로","KOSDAQ","소프트웨어","13700","0","0.00","153606044000"
"019590","엠벤처투자","KOSDAQ","금융","1185","-80","-6.32","96870602640"
"169330","엠브레인","KOSDAQ","기타서비스","3010","20","0.67","53990123180"
"179290","엠아이텍","KOSDAQ","의료·정밀기기","13400","650","5.10","425570707200"
"009780","엠에스씨","KOSDAQ","음식료·담배","5080","40","0.79","89408000000"
"123040","엠에스오토텍","KOSDAQ","운송장비·부품","4085","-125","-2.97","178301450910"
"323230","엠에프엠코리아","KOSDAQ","섬유·의류","742","-19","-2.50","22461571720"
"033160","엠케이전자","KOSDAQ","반도체","9350","40","0.43","203901892150"
"347890","엠투아이","KOSDAQ","정보기기","8010","10","0.13","134553614040"
"033310","엠투엔","KOSDAQ","금속","8870","-130","-1.44","357835588970"
"259630","엠플러스","KOSDAQ","기계·장비","13300","-350","-2.56","163355946600"
"065150","엠피대산","KOSDAQ","유통","378","-7","-1.82","47356749090"
"115960","연우","KOSDAQ","화학","13800","-300","-2.13","171092400000"
"090740","연이비앤티","KOSDAQ","IT부품","2105","0","0.00","47277068575"
"060850","영림원소프트랩","KOSDAQ","소프트웨어","8210","0","0.00","66755510000"
"007530","영신금속","KOSDAQ","금속","2500","45","1.83","47936130000"
"143540","영우디에스피","KOSDAQ","반도체","1475","0","0.00","65784845125"
"112290","영창케미칼","KOSDAQ","반도체","12950","150","1.17","130931557750"
"036560","영풍정밀","KOSDAQ","기계·장비","10850","950","9.60","170887500000"
"265560","영화테크","KOSDAQ","운송장비·부품","9830","-170","-1.70","105084469400"
"036000","예림당","KOSDAQ","출판·매체복제","1585","-55","-3.35","36509329045"
"250930","예선테크","KOSDAQ","화학","1315","-205","-13.49","43395578600"
"053280","예스24","KOSDAQ","인터넷","4955","-65","-1.29","123875000000"
"122640","예스티","KOSDAQ","반도체","8210","100","1.23","148205688500"
"900300","오가닉티코스메틱","KOSDAQ","금융","239","-4","-1.65","30246042720"
"045060","오공","KOSDAQ","화학","3065","0","0.00","51927150310"
"080520","오디텍","KOSDAQ","반도체","4040","-65","-1.58","47456300360"
"039830","오로라","KOSDAQ","기타서비스","7380","0","0.00","79430128200"
"322310","오로스테크놀로지","KOSDAQ","기계·장비","9240","-510","-5.23","86546848080"
"046120","오르비텍","KOSDAQ","기타서비스","5310","10","0.19","143735455440"
"014940","오리엔탈정공","KOSDAQ","기계·장비","2690","-50","-1.82","122593148090"
"065500","오리엔트정공","KOSDAQ","운송장비·부품","1360","-40","-2.86","43170360320"
"010470","오리콤","KOSDAQ","기타서비스","5690","-20","-0.35","68138034500"
"352910","오비고","KOSDAQ","소프트웨어","10150","-50","-0.49","116225802700"
"053980","오상자이엘","KOSDAQ","컴퓨터서비스","4410","-30","-0.68","78268159620"
"052420","오성첨단소재","KOSDAQ","IT부품","2430","560","29.95","175367617920"
"241790","오션브릿지","KOSDAQ","반도체","12750","-50","-0.39","127533583500"
"039200","오스코텍","KOSDAQ","제약","18500","-600","-3.14","558820712500"
"226400","오스테오닉","KOSDAQ","의료·정밀기기","2380","40","1.71","40791662520"
"031510","오스템","KOSDAQ","운송장비·부품","1450","15","1.05","40600000000"
"048260","오스템임플란트","KOSDAQ","의료·정밀기기","115300","-1900","-1.62","1647143170100"
"138080","오이솔루션","KOSDAQ","통신장비","16550","50","0.30","175828772250"
"080580","오킨스전자","KOSDAQ","반도체","17800","-600","-3.26","314691504400"
"067170","오텍","KOSDAQ","운송장비·부품","5160","-10","-0.19","79420681800"
"353590","오토앤","KOSDAQ","유통","10200","50","0.49","131330814000"
"173130","오파스넷","KOSDAQ","소프트웨어","5030","-160","-3.08","59657962900"
"049480","오픈베이스","KOSDAQ","컴퓨터서비스","2355","20","0.86","73999711965"
"394280","오픈엣지테크놀로지","KOSDAQ","소프트웨어","10550","-1400","-11.72","220183500700"
"309930","오하임아이엔티","KOSDAQ","유통","2690","215","8.69","57077555180"
"244460","올리패스","KOSDAQ","제약","5140","-160","-3.02","142646097260"
